name,extID,minswitches,minduration
SASSNITZ (Germany),008028492,1,4.133333333333334
GOESSNITZ (Germany),008006694,1,2.533333333333333
SCHALKAU (Germany),008016233,1,4.183333333333334
SCHALKAU MITTE (Germany),008080662,1,4.2
SCHALKSMUEHLE (Germany),008008374,1,5.05
SCHALCHEN (Germany),008020139,2,6.016666666666667
SCHEESSEL (Germany),008001238,1,2.75
SCHEVEN (Germany),008015432,1,6.283333333333333
SCHEPPACH (Germany),008085220,1,5.6
SCHECHEN (Germany),008020184,2,5.483333333333333
SCHERFEDE (Germany),008008505,1,4.083333333333333
SCHOENBERG(MECKL) (Germany),008027004,1,3.3333333333333335
SCHOENBERG(VOGTL) (Germany),008006715,1,3.45
SCHEUERFELD(SIEG) (Germany),008019645,2,6.083333333333333
SCHWARZENFELD(OPF) (Germany),008026186,2,5.183333333333334
SCHELKLINGEN-SCHMIE. (Germany),008029235,1,6.433333333333334
SCHELKLINGEN-SCH.ALB (Germany),008087039,1,6.683333333333334
SOLINGEN-SCHABERG (Germany),008008460,1,5.016666666666667
TUTTLINGEN SCHULEN (Germany),008080303,2,7.45
BERLIN-SCHOENEFELD FLUGHAFEN (Germany),008003424,0,Inf
SCHENKENZELL (Germany),008014207,1,7.216666666666667
SEEFELD-HECHENDORF (Germany),008020341,2,4.9
SCHIEDER (Germany),008013448,1,3.5166666666666666
SCHIFFWEILER (Germany),008025438,2,6.533333333333333
SCHIFFDORF-WEHDEL (Germany),008058582,2,4.316666666666666
SCHIERLING-EGGMUEHL (Germany),008026334,1,4.733333333333333
ZOLLHAUS(VILLINGEN-SCHWENNINGEN) (Germany),008080306,2,7.533333333333333
SCHILTACH MITTE (Germany),008014250,1,7.15
SCHNAITTACH MARKT (Germany),008022315,1,3.5166666666666666
SCHMILKA-HIRSCHMUEHLE (Germany),008006003,1,2.95
SCHIRNDING (Germany),008026074,1,5.1
SCHKOPAU (Germany),008023006,1,1.3
SCHMOLLENSEE (Germany),008044406,1,3.6166666666666667
SCHLEIFE (Germany),008047964,1,1.7666666666666666
SCHLESWIG (Germany),008001415,1,3.683333333333333
SCHWANHEIDE (Germany),008027338,1,1.9666666666666666
SCHLIENGEN (Germany),008014417,1,7.083333333333333
SCHLIERSEE (Germany),008053418,2,5.75
WEISCHLITZ (Germany),008006721,2,3.683333333333333
SCHLOSS HOLTE (Germany),008021494,2,3.716666666666667
SCHOPFHEIM-SCHLATTHOLZ (Germany),008026760,1,7.583333333333333
STUTTGART SCHWABSTR. (Germany),008029373,2,5.75
VOEHL-SCHMITTLOTHEIM (Germany),008005306,2,4.966666666666667
SCHMIDTHEIM (Germany),008015632,1,6.05
SONTHEIM(SCHWAB) (Germany),008002273,2,5.45
SCHLUECHTERN (Germany),008005631,1,3.8333333333333335
BERLIN-SCHLACHTENSEE (Germany),008033454,0,Inf
SCHLADERN(SIEG) (Germany),008015595,1,5.633333333333334
STOLLBERG SCHLACHTHOFSTRASSE (Germany),008042914,2,3.7333333333333334
ILFELD SCHREIBERWIESE (Germany),008059889,3,3.433333333333333
SCHMALKALDEN-FACHHOCHSCHULE (Germany),008016162,2,3.5
SCHMALNAU (Germany),008005854,1,3.8
SCHMOELLN(OL) (Germany),008006133,1,3.0166666666666666
SCHMOELLN(THUER) (Germany),008006736,1,3.05
SCHNABELWAID (Germany),008022297,1,4.133333333333334
HAMBURG-SCHNELSEN (Germany),008040405,2,2.4166666666666665
SCHWARZENBACH-FOERB. (Germany),008026026,2,4.383333333333334
SCHWARZENBACH-SEULB. (Germany),008026027,2,4.466666666666667
STOLBERG-SCHNEIDMUEHLE (Germany),008037124,3,6.316666666666666
SCHNEVERDINGEN (Germany),008001221,1,3.0833333333333335
SCHNEVERD-WINTERMOOR (Germany),008001220,1,2.966666666666667
WOLTERDINGEN(HAN) (Germany),008001224,1,3.216666666666667
SCHROZBERG (Germany),008029730,2,5.7
SCHNITZMUEHLE (Germany),008045518,4,8.683333333333334
SCHOENEBECK SUED (Germany),008024236,1,2.3
SCHOENEBECK-BAD SALZELMEN (Germany),008024237,1,2.3333333333333335
SCHONGAU (Germany),008002196,1,5.666666666666667
SCHONUNGEN (Germany),008015764,1,3.5
SCHONDORF(BAY) (Germany),008002160,1,4.95
SCHOPP (Germany),008019742,2,6.083333333333333
SCHOENA (Germany),008006002,1,2.9833333333333334
SCHOENWALD(OBERFR) (Germany),008026040,2,4.616666666666666
SCHOPFHEIM (Germany),008014447,1,7.533333333333333
SCHOPFHEIM WEST (Germany),008083840,1,7.5
SCHOPFHEIM-FAHRNAU (Germany),008014448,1,7.616666666666666
URBACH(B SCHORNDORF) (Germany),008029536,1,5.45
SCHORTENS-HEIDMUEHLE (Germany),008021667,2,4.883333333333334
SCHOENECK-KILIANSTAEDTEN (Germany),008011190,1,5.25
STETTEN(SCHWAB) (Germany),008002274,2,5.35
SCHOENHAUSEN(ELBE) (Germany),008024065,1,1.1333333333333333
BERLIN SCHOENHAUSER ALLEE (Germany),008024913,0,Inf
SCHUETTORF (Germany),008021157,1,4.033333333333333
SCHARSTORF (Germany),008027058,1,2.816666666666667
SCHUELLDORF (Germany),008098663,2,4.266666666666667
SCHWEINSDORF (Germany),008022697,2,4.566666666666666
SCHWAAN (Germany),008027084,1,2.6333333333333333
SCHWAIG (Germany),008022332,1,3.1666666666666665
SCHWABACH (Germany),008022376,1,3.05
SCHWANTE (Germany),008003551,1,1.0666666666666667
SCHWAEBISCH GMUEND (Germany),008029541,1,5.066666666666666
SCHWAEBISCH HALL (Germany),008029676,2,4.883333333333334
SCHWAEBISCH HALL-HESSENTAL (Germany),008029678,1,4.75
SCHWELM (Germany),008008136,1,4.2
SCHWALLUNGEN (Germany),008016134,1,3.4166666666666665
SCHWABMUENCHEN (Germany),008002177,1,5.183333333333334
SCHMIECHEN(SCHWAB) (Germany),008002151,1,5.016666666666667
SCHWAIGERN(WUERTT) (Germany),008029650,2,6.05
SCHWAIGERN OST (Germany),008038310,2,6.116666666666666
SCHWAIGERN(WUERTT) WEST (Germany),008062313,2,6.45
SCHWAIG-BEHRINGERSD. (Germany),008022321,1,3.066666666666667
SULZBACH(TAUNUS) (Germany),008011108,2,5.083333333333333
SULZBACH(TAUNUS)NORD (Germany),008011134,2,4.916666666666667
SCHWALMSTADT-WIERA (Germany),008005380,1,4.066666666666666
SCHWEINFURT STADT (Germany),008022471,1,3.566666666666667
SCHWARZKOLLM (Germany),008004317,1,2.5
SCHWARZENBEK (Germany),008001057,1,2.15
SCHWARZBURG (Germany),008016296,2,3.2
SCHWARZHEIDE OST (Germany),008004274,1,2.066666666666667
SCHWEDT(ODER) (Germany),008028350,0,1.25
SCHWEDT(ODER)MITTE (Germany),008028363,0,1.2166666666666666
SCHWERIN HBF (Germany),008027359,0,1.9166666666666667
SCHWELM WEST (Germany),008008337,1,4.666666666666667
SCHWENZIN (Germany),008047349,1,1.9166666666666667
SCHWEICH(DB) (Germany),008025140,1,7.583333333333333
SCHWEIKERSHAIN (Germany),008006321,1,2.8833333333333333
SCHWEINFURT HBF (Germany),008022459,1,3.25
SCHWEINFURT MITTE (Germany),008085072,1,3.6
SCHWEINSBURG-CULTEN (Germany),008006697,2,2.7333333333333334
SCHWERIN SUED (Germany),008027358,0,1.7666666666666666
SCHWERIN MITTE (Germany),008063074,0,1.8833333333333333
SCHWERIN-LANKOW (Germany),008058197,1,2.25
SCHWERIN-GOERRIES (Germany),008027357,1,1.7166666666666666
SCHWERIN-WARNITZ (Germany),008058189,1,2.3
SCHWERIN-MARGARETENHOF (Germany),008058188,1,2.2666666666666666
SCHWERIN-WUESTMARK (Germany),008058190,1,2.65
SUKOW(B SCHWERIN) (Germany),008058199,1,2.8333333333333335
SCHWERTE(RUHR) (Germany),008008016,1,3.8833333333333333
TREBNITZ(MARK) (Germany),008003274,0,Inf
SEEHAUSEN(ALTM) (Germany),008024095,1,1.4333333333333333
SEEHAUSEN(UCKERMARK) (Germany),008028330,0,1.2
SEEBACH(MUEHLHAUSEN) (Germany),008016585,1,3.0166666666666666
VOLPRIEHAUSEN (Germany),008013286,2,3.716666666666667
SIMTSHAUSEN (Germany),008005315,2,5.033333333333333
SEELVITZ (Germany),008028949,3,4.266666666666667
SEELOW-GUSOW (Germany),008003275,0,Inf
SEELOW(MARK) (Germany),008003210,1,1.4166666666666667
SEELEITEN-BERGGEIST (Germany),008020523,3,5.566666666666666
SCHWIELOWSEE(CAPUTH) (Germany),008003487,1,1.1333333333333333
SEEG (Germany),008002389,1,6.366666666666666
SEESEN (Germany),008013095,1,2.4166666666666665
SEESHAUPT (Germany),008020312,2,5.033333333333333
SEHNDE (Germany),008013496,1,2.65
SEHLEM(KR WITTLICH) (Germany),008025137,2,7.583333333333333
SEIFERSDORF (Germany),008093820,2,3.966666666666667
KUNERSDORF (Germany),008004016,0,1.2166666666666666
SEIBOLDSDORF (Germany),008020118,2,5.6
AMTSHAINERSDORF (Germany),008006060,1,4.2
SELB NORD (Germany),008026043,2,4.833333333333333
SELB STADT (Germany),008026044,2,4.866666666666666
SELB-PLOESSBERG (Germany),008026041,2,4.666666666666667
SELBITZ (Germany),008026009,2,4.366666666666666
SELBITZ-STEGENWALDH. (Germany),008026007,2,4.25
SELM (Germany),008021112,1,4.65
ZWICKAU-POELBITZ (Germany),008006639,2,3.5833333333333335
SELM-BEIFANG (Germany),008021120,1,4.7
SELTENDORF (Germany),008016236,1,4.416666666666667
SENDEN (Germany),008002235,1,5.883333333333334
SULZBACH-ROSENBERG (Germany),008026223,1,4.25
WESENBERG (Germany),008047358,1,1.6166666666666667
SULZBACH-ROSENBERG HUETTE (Germany),008026222,1,4.233333333333333
PULLACH-GROSSHESSELOH (Germany),008020504,2,4.25
SIEGBURG/BONN (Germany),008015588,1,5.116666666666666
SIEGSDORF (Germany),008020119,2,5.716666666666667
SIEGEN HBF (Germany),008008246,1,5.733333333333333
BURBACH(KR SIEGEN) (Germany),008011589,2,6.566666666666666
SIEGEN-GEISWEID (Germany),008008255,1,5.6
SIEGEN-WEIDENAU (Germany),008008254,1,5.65
RUDERSDORF(SIEGEN) (Germany),008008243,2,5.8
SIGMARINGEN (Germany),008029254,1,6.75
SIGMARINGEN-JUNGNAU (Germany),008047024,2,7.066666666666666
SIGMARINGEN-HANFERT. (Germany),008047025,2,6.933333333333334
SIGMARINGENDORF (Germany),008029253,1,6.816666666666666
SIMBACH(INN) (Germany),008020012,2,5.916666666666667
SULZBACH(INN) (Germany),008026516,1,6.6
SIMMELSDORF-HUETTENBACH (Germany),008022317,1,3.65
RIMBACH (Germany),008011317,2,5.583333333333333
SECKACH-ZIMMERN (Germany),008014166,1,6.016666666666667
SINGEN LANDESGARTENSCHAU (Germany),008063365,2,7.783333333333333
SINGEN(HOHENTWIEL) (Germany),008014558,1,7.7
SINGEN(THUER) (Germany),008016286,1,2.7
SINN-EDINGEN(WETZL.) (Germany),008011569,1,5.3
SINSHEIM MUSEUM/ARENA (Germany),008023788,1,6.35
SINZING (Germany),008026310,1,4.7
SINN (Germany),008011570,1,5.333333333333333
SOEST (Germany),008010375,1,3.8333333333333335
SOERUP (Germany),008001399,2,4.583333333333333
SOLINGEN GRUENEWALD (Germany),008061110,1,5.116666666666666
SOLINGEN VOGELPARK (Germany),008008183,1,4.866666666666666
SOLMS (Germany),008011429,1,5.35
SOLTAU(HAN) (Germany),008013646,1,3.3666666666666667
SOLTAU NORD (Germany),008001017,1,3.2666666666666666
SOLTENDIECK (Germany),008013042,1,2.716666666666667
SOEMMERDA (Germany),008016467,1,2.2666666666666666
BERLIN SONNENALLEE (Germany),008035413,0,Inf
SONTRA (Germany),008005450,1,4.116666666666666
SPEICHER (Germany),008025157,1,7.333333333333333
SPEIKERN (Germany),008022313,1,3.433333333333333
REICHERSBEUERN (Germany),008053416,2,5.15
REICHERTSHAUSEN-PAIN (Germany),008020449,1,4.616666666666666
SPECHTRITZ (Germany),008093821,2,3.8666666666666667
SPRINGE (Germany),008013517,1,2.9
SPRINGE-ELDAGSEN-V. (Germany),008013516,1,2.8333333333333335
ISPRINGEN (Germany),008029502,1,6.016666666666667
BERLIN SPRINGPFUHL (Germany),008024940,0,Inf
UCHTSPRINGE (Germany),008024059,1,2.2666666666666666
URSPRING (Germany),008029097,1,6.216666666666667
SPROETZE (Germany),008001234,1,2.45
BROCKHOEFE (Germany),008013642,2,3.5
STADE (Germany),008001209,2,3.1
STADT WEHLEN(SACHS) (Germany),008006010,1,2.5833333333333335
ZWICKAU STADTHALLE (Germany),008059037,2,3.216666666666667
STRAUSBERG STADT (Germany),008003265,0,Inf
STADTHAGEN (Germany),008013572,1,2.5833333333333335
STADTRODA (Germany),008016416,1,2.316666666666667
STADTILM (Germany),008016285,1,2.6166666666666667
REUTERSTADT STAVENHAGEN (Germany),008028154,1,2.1166666666666667
DORTMUND STADTHAUS (Germany),008010029,2,4.383333333333334
UECKERMUENDE STADTHAFEN (Germany),008087319,1,2.35
STADTPROZELTEN (Germany),008022653,2,5.766666666666667
STENDAL-STADTSEE (Germany),008024085,1,1.3166666666666667
LANGENPROZELTEN (Germany),008022600,1,4.45
TROSSINGEN STADT (Germany),008035439,3,7.45
STEINACH(THUER) (Germany),008016356,1,4.633333333333334
STEINACH(THUER)SUED (Germany),008061644,1,4.6
PAPIERMUEHLE(STADTR) (Germany),008016415,1,2.75
STASSFURT (Germany),008024243,1,2.533333333333333
GUTACH(BREISGAU) (Germany),008014340,1,6.95
ST EGIDIEN (Germany),008006634,2,3.283333333333333
STEIN(TRAUN) (Germany),008020135,2,6.266666666666667
STEINA (Germany),008006319,1,2.7333333333333334
STEINEN (Germany),008014445,1,7.4
STEINAU(STRASSE) (Germany),008005629,1,3.933333333333333
STEINFELD-MUEHLEN (Germany),008021620,1,4.766666666666667
STEINFELD(PFALZ) (Germany),008035933,2,6.566666666666666
STEINHOERING (Germany),008020218,2,5.233333333333333
STEINHAGEN(WESTF) (Germany),008021489,2,3.85
STEINHAGEN(WESTF) BIELEF. STR. (Germany),008062792,2,3.816666666666667
STENDAL VORBF (Germany),008024566,1,1.3
KLAEDEN(STENDAL) (Germany),008024578,1,1.5166666666666666
STENN (Germany),008059024,2,3.75
NUERNBERG-STEIN (Germany),008022229,1,2.9166666666666665
ST INGBERT (Germany),008025464,1,6.333333333333333
ST INGBERT-ROHRBACH (Germany),008025463,2,6.466666666666667
ST INGBERT-RENTRISCH (Germany),008025465,2,6.583333333333333
STOCKACH NE (Germany),008045016,2,8.466666666666667
STOCKACH-WAHLWIES (Germany),008045014,2,8.35
STOCKAU (Germany),008026151,2,4.266666666666667
STOLBERG-MUEHLENER BAHNHOF (Germany),008037164,3,6.333333333333333
STOLBERG(RHEINL)HBF GL.27 (Germany),008087216,2,6.266666666666667
STOLLBERG(SACHS) (Germany),008042909,2,3.75
STORKOW(MARK) (Germany),008003315,1,1.0666666666666667
KUMMERSDORF(STORKOW) (Germany),008003316,1,1.2
BERLIN STORKOWER STR (Germany),008003350,0,Inf
STRAUBING (Germany),008026397,2,5.333333333333333
STRALSUND HBF (Germany),008028504,0,3.066666666666667
STRALSUND RUEGENDAMM (Germany),008028502,1,3.283333333333333
STRALSUND-GRUENHUFE (Germany),008063075,1,3.283333333333333
STRASBURG(UCKERM) (Germany),008028412,1,2.1333333333333333
STRASS-MOOS (Germany),008002049,1,4.383333333333334
STRAUBING-OST (Germany),008026382,2,5.466666666666667
STRAUSBERG (S) (Germany),008085789,1,Inf
STRAUSBERG NORD (Germany),008003266,0,Inf
STRAUSBERG (Germany),008003263,0,Inf
STRAUSSFURT (Germany),008016439,1,2.3
STRAUSBERG-HEGERMUEHLE (Germany),008003264,0,Inf
JOEHLINGEN WEST (Germany),008009005,2,6.1
STUTTGART FEUERSEE (Germany),008029374,2,5.716666666666667
STUTTGART-MUENSTER (Germany),008029028,3,6.433333333333334
STUTTGART HBF (Germany),008029034,0,5.433333333333334
STUTTGART NORD (Germany),008029033,2,5.716666666666667
STUTTGART-ROHR (Germany),008029381,2,5.983333333333333
STUTTGART-BAD CANNSTATT (Germany),008029041,1,5.733333333333333
STUTTGART-UNTERTUERKHEIM (Germany),008029045,2,5.866666666666666
STUTTGART-FEUERBACH (Germany),008029031,2,5.766666666666667
STUTTGART FLUGHAFEN/MESSE (Germany),008029725,2,6.15
STUTTGART HBF (TIEF) (Germany),008029376,2,5.866666666666666
ZERBST/ANHALT (Germany),008024115,1,1.4666666666666666
BERLIN ANHALTER BF (Germany),008024968,0,Inf
SUHL (Germany),008016191,1,2.75
SUHL-HEINRICHS (Germany),008016192,1,2.9166666666666665
SIPPLINGEN (Germany),008014599,2,7.683333333333334
SULZBACH(SAAR) (Germany),008025422,2,7.033333333333333
SULZBACH(SAAR)ALTENWALD (Germany),008025423,2,7.083333333333333
SULZBACH(MAIN) (Germany),008022627,2,5.216666666666667
SULZBACHTAL (Germany),008019751,2,6.233333333333333
SULZBERG (Germany),008002314,2,6.016666666666667
SYKE (Germany),008021048,1,3.783333333333333
STAMBACH (Germany),008019782,2,6.9
STAMMBACH (Germany),008022001,2,4.05
TANGERHUETTE (Germany),008024083,1,1.3833333333333333
TANGERMUENDE WEST (Germany),008060480,1,1.45
TANTOW (Germany),008028359,0,1.4333333333333333
TANNENECK (Germany),008040412,2,2.75
TANNDORF (Germany),008006268,1,2.2333333333333334
TANNHEIM(WUERTT) (Germany),008029219,3,5.983333333333333
TAUBERBISCHOFSH.-DIS (Germany),008029765,3,5.616666666666666
TAUBERBISCHOFSH.-HO. (Germany),008029769,3,5.783333333333333
TAUCHA(LEIPZIG) (Germany),008023443,1,1.55
STAUCHITZ (Germany),008006313,1,2.45
TAUTENHAIN (Germany),008047988,1,2.6666666666666665
FRANKFURT(M)TAUNUSANLAGE (Germany),008011136,1,4.25
MUENSTER-MECKLENBECK (Germany),008009734,2,4.183333333333334
TEGERNSEE (Germany),008053419,2,5.366666666666666
GMUND(TEGERNSEE) (Germany),008053409,2,5.216666666666667
BERLIN-TEGEL (S) (Germany),008008754,0,Inf
THEISBERGSTEGEN (Germany),008019750,2,6.733333333333333
TIEBENSEE (Germany),008046164,1,4.133333333333334
RUPPRECHTSTEGEN (Germany),008022306,1,3.6166666666666667
TELGTE (Germany),008021461,1,4.416666666666667
TELTOW (Germany),008003437,0,Inf
TELTOW STADT (Germany),008039837,0,Inf
BLANKENFELDE(TELTOW-FLAEMING) (Germany),008003392,0,Inf
TEMPLIN (Germany),008028060,0,1.35
TEMPLIN STADT (Germany),008028061,0,1.3833333333333333
TEMPLIN-AHRENSDORF (Germany),008028258,1,1.6
BERLIN-TEMPELHOF (Germany),008085791,0,Inf
TENINGEN-KOENDRINGEN (Germany),008014329,1,6.55
ALTENHASUNGEN (Germany),008005289,2,4.133333333333334
TESSIN (Germany),008027109,1,3.7666666666666666
TESSIN WEST (Germany),008030295,1,3.7333333333333334
TETEROW (Germany),008027030,1,2.5833333333333335
ZOBLITZ (Germany),008006092,2,3.316666666666667
TEUCHERN (Germany),008016002,2,2.3
TEUTSCHENTHAL (Germany),008023046,1,1.6333333333333333
WERNEUCHEN (Germany),008003249,0,Inf
TEUTSCHENTHAL OST (Germany),008023045,1,1.5833333333333333
TEUFELSMUEHLE (Germany),008006790,2,4.083333333333333
GOERSCHNITZ (Germany),008022257,2,4.2
NIEDERWUERSCHNITZ (Germany),008042961,3,3.8666666666666667
THALE HBF (Germany),008024161,1,3.45
THALE MUSESTIEG (Germany),008064604,1,3.4166666666666665
THALFINGEN(B ULM) (Germany),008029715,1,5.6
JAHNSDORF(ERZGEB) (Germany),008042906,2,3.566666666666667
NIEDERDORF(ERZGEB) (Germany),008042908,2,3.7
ERDMANNHAUSEN (Germany),008029594,2,5.566666666666666
HANNOVER-LEINHAUSEN (Germany),008013558,1,2.55
NENNHAUSEN (Germany),008024071,0,1.2333333333333334
THARANDT (Germany),008006343,1,2.5166666666666666
THESDORF (Germany),008001309,2,2.5166666666666666
CHEMNITZ THEATERPLATZ (Germany),008042915,2,3.05
THEISSEN (Germany),008023668,2,2.1666666666666665
THUER (Germany),008025077,2,6.533333333333333
SEYBOTHENREUTH (Germany),008026150,2,3.95
MUENCHEN HIRSCHGARTEN (Germany),008084320,2,4.066666666666666
TITISEE-NEUSTADT TITISEE (Germany),008014373,1,7.15
TITTMONING-WIESMUEHL (Germany),008020025,2,5.95
TUEBINGEN-LUSTNAU (Germany),008029316,2,6.883333333333334
TOEGING(INN) (Germany),008020018,2,5.466666666666667
GARS(INN) (Germany),008020190,2,5.566666666666666
TOENNING (Germany),008050658,1,4.85
TOENNING-KATING (Germany),008050650,1,5.033333333333333
TORGAU (Germany),008023409,1,2.1666666666666665
TORNESCH (Germany),008001286,1,2.5833333333333335
TRABITZ (Germany),008026147,2,4.233333333333333
TRAUNREUT (Germany),008020094,2,5.833333333333333
TRAUNREUT-HOERPOLDI. (Germany),008020133,2,5.75
TRAUNDORF (Germany),008020122,2,5.666666666666667
TRAUNSTEIN KLINIKUM (Germany),008022104,2,5.516666666666667
TREBBIN (Germany),008003443,0,Inf
TREBGAST (Germany),008022244,1,3.95
TREBEN-LEHMA (Germany),008023562,2,2.183333333333333
MULDENHUETTEN (Germany),008006348,2,3.533333333333333
MULDENSTEIN (Germany),008023147,1,1.6333333333333333
CHEMNITZ TREFFURTHSTRASSE (Germany),008015749,2,3.216666666666667
FRANKFURT(M)STRESEMANNALLEE (Germany),008011471,1,4.516666666666667
TUTTLINGEN NORD (Germany),008062343,2,7.516666666666667
TREUEN (Germany),008059010,2,3.9833333333333334
TREUENBRIETZEN (Germany),008003461,1,1.2666666666666666
TREUENBRIETZEN SUED (Germany),008003460,1,1.2
TRIBERG (Germany),008014513,1,7.05
TRIPTIS (Germany),008016395,1,2.85
TRIER HBF (Germany),008025181,1,7.733333333333333
TRIER SUED (Germany),008025183,2,7.466666666666667
TRIER HBF (BUSSTEIG 1) (Germany),008013468,2,8.45
TRIEBES (Germany),008016742,1,2.9833333333333334
TRIEFENRIED (Germany),008026464,2,6.116666666666666
TROISDORF (Germany),008015572,1,5.15
TROISDORF-SPICH (Germany),008015570,1,5.183333333333334
TROISDORF-FRIEDR. W. (Germany),008015575,1,5.383333333333334
ROISDORF (Germany),008015484,1,5.466666666666667
TROSSINGEN BAHNHOF (Germany),008029434,2,7.283333333333333
TROSTBERG (Germany),008020137,2,6.116666666666666
TUEBINGEN HBF (Germany),008029318,1,6.633333333333334
TUEBINGEN WEST (Germany),008029333,2,6.966666666666667
TUTTLINGEN GAENSAECKER (Germany),008072021,2,7.416666666666667
TUTTLINGEN ZENTRUM (Germany),008029012,2,7.483333333333333
TWISTE (Germany),008005299,1,4.4
UEBACH-PALENBERG (Germany),008015189,1,5.883333333333334
BICKENBACH(BERGSTR) (Germany),008011298,1,4.616666666666666
NUERNBERG-EIBACH (Germany),008022371,1,3.216666666666667
BERLIN-WEDDING (Germany),008031998,0,Inf
UEBIGAU (Germany),008023412,1,2.0833333333333335
WAHRENHOLZ (Germany),008013170,1,2.433333333333333
LEIPZIG-WAHREN (Germany),008023457,1,1.55
LOERZENBACH-FAHRENBACH (Germany),008011318,2,5.666666666666667
UEBERSEE (Germany),008020144,1,5.683333333333334
UECKERMUENDE (Germany),008028447,1,2.3333333333333335
RUECKERSDORF(MFR) (Germany),008022320,1,3.1166666666666667
URMITZ RHEINBRUECKE (Germany),008066038,1,6.8
STEDERDORF(KR UELZEN) (Germany),008013044,1,2.8666666666666667
SUELZENBRUECKEN (Germany),008016171,1,2.25
BUELZIG (Germany),008023139,0,1.0833333333333333
SUELZBACH (Germany),008029656,1,5.766666666666667
MUENCHEN-MITTERSENDLING (Germany),008020282,2,4.15
GUETERGLUECK (Germany),008024103,1,1.5833333333333333
UFFENHEIM (Germany),008022691,2,4.5
STUTTGART-ZUFFENHAUSEN (Germany),008029038,2,5.8
BOBENHEIM (Germany),008019072,1,5.3
STUTTGART-VAIHINGEN (Germany),008029367,2,5.95
ULM HBF (Germany),008029103,0,5.35
ULM OST (Germany),008029716,1,5.916666666666667
ULM-DONAUTAL (Germany),008029109,1,5.983333333333333
